Date,Open,High,Low,Close,Volume,Turnover
06-12-1996,183.75,184.95,182.0,183.15,3980250,73000000000000.0
09-12-1996,182.0,184.55,181.85,182.85,2905650,53300000000000.0
10-12-1996,182.0,182.4,178.55,179.7,3923200,70900000000000.0
11-12-1996,180.45,192.3,180.45,192.25,7302800,138000000000000.0
12-12-1996,194.0,195.35,187.3,188.05,8672800,166000000000000.0
13-12-1996,187.1,189.0,185.3,188.1,4517750,84500000000000.0
16-12-1996,189.3,196.0,189.3,194.8,7091250,137000000000000.0
17-12-1996,194.5,196.1,190.2,192.2,6027750,116000000000000.0
18-12-1996,195.0,198.75,193.65,195.05,7059850,139000000000000.0
19-12-1996,194.5,197.5,192.75,195.15,4773200,92700000000000.0
20-12-1996,197.6,205.5,197.6,204.0,12818250,259000000000000.0
23-12-1996,204.95,204.95,199.6,200.95,7430700,150000000000000.0
24-12-1996,200.4,202.0,198.5,200.55,5456600,109000000000000.0
26-12-1996,204.0,210.75,204.0,209.75,5166900,108000000000000.0
31-12-1996,210.75,211.0,205.1,206.65,3726450,77400000000000.0
01-01-1997,209.5,220.5,209.5,219.4,10098300,219000000000000.0
02-01-1997,219.95,220.0,213.6,214.2,7447500,161000000000000.0
03-01-1997,212.55,217.25,212.55,216.7,7016100,151000000000000.0
06-01-1997,218.0,219.0,214.5,215.3,4696700,102000000000000.0
07-01-1997,215.1,218.45,213.8,216.8,6885700,149000000000000.0
08-01-1997,221.95,224.95,218.5,220.35,9667400,215000000000000.0
09-01-1997,218.75,221.9,217.35,219.85,7199100,158000000000000.0
10-01-1997,223.5,224.4,221.25,222.6,7252200,162000000000000.0
13-01-1997,220.0,223.0,218.5,222.25,5972500,132000000000000.0
14-01-1997,224.0,235.5,221.6,231.1,7681250,173000000000000.0
15-01-1997,235.0,247.3,233.55,247.3,13117950,319000000000000.0
16-01-1997,264.65,264.65,237.5,241.15,15216500,383000000000000.0
17-01-1997,233.0,247.0,233.0,243.65,13016800,314000000000000.0
20-01-1997,244.0,244.5,233.3,234.95,7685850,184000000000000.0
21-01-1997,233.5,237.0,228.1,230.35,8113650,189000000000000.0
22-01-1997,237.0,246.5,237.0,246.1,10437750,255000000000000.0
24-01-1997,252.0,261.15,252.0,259.1,18576950,477000000000000.0
27-01-1997,265.0,275.0,263.5,268.3,18446250,497000000000000.0
28-01-1997,273.75,276.15,267.65,275.25,11961600,325000000000000.0
29-01-1997,288.0,288.0,268.3,274.25,17977500,503000000000000.0
30-01-1997,269.0,278.5,268.5,273.95,21161700,579000000000000.0
31-01-1997,268.55,273.0,264.0,267.8,18290900,492000000000000.0
03-02-1997,259.5,264.75,250.0,253.05,13783000,357000000000000.0
04-02-1997,252.6,267.9,251.6,263.8,17401500,454000000000000.0
05-02-1997,271.5,273.9,261.3,263.05,13124850,352000000000000.0
06-02-1997,263.05,270.3,259.55,267.3,15902300,420000000000000.0
07-02-1997,268.5,275.45,266.0,273.65,16212500,439000000000000.0
10-02-1997,273.75,274.5,267.9,272.65,11531900,314000000000000.0
11-02-1997,270.95,276.95,270.0,274.9,9061450,248000000000000.0
12-02-1997,275.0,278.25,271.6,273.85,8989150,248000000000000.0
13-02-1997,272.25,274.95,270.6,272.85,7228650,197000000000000.0
14-02-1997,272.0,275.0,271.75,274.0,5155050,141000000000000.0
17-02-1997,277.5,280.0,273.5,275.15,8347150,231000000000000.0
18-02-1997,275.5,275.5,266.25,268.25,8953500,242000000000000.0
19-02-1997,270.1,273.6,266.45,272.85,10367550,280000000000000.0
20-02-1997,272.0,273.5,268.65,270.15,7473750,203000000000000.0
21-02-1997,268.0,269.35,265.4,266.3,7154250,191000000000000.0
24-02-1997,264.3,264.5,255.05,256.3,8546150,221000000000000.0
25-02-1997,255.0,268.85,253.05,261.5,18325350,482000000000000.0
26-02-1997,259.9,265.5,258.4,263.85,9192800,241000000000000.0
27-02-1997,265.1,270.75,264.9,269.7,9974050,267000000000000.0
28-02-1997,291.25,299.0,286.0,293.75,5895150,172000000000000.0
01-03-1997,301.95,313.75,299.1,309.9,14948700,456000000000000.0
03-03-1997,307.1,313.5,303.5,305.2,11965950,370000000000000.0
04-03-1997,306.5,309.95,302.45,307.9,10456000,320000000000000.0
05-03-1997,318.0,319.95,298.2,303.95,22387500,688000000000000.0
06-03-1997,299.1,303.0,296.5,300.7,14908400,447000000000000.0
10-03-1997,294.4,294.4,284.6,286.2,13707900,397000000000000.0
11-03-1997,284.0,287.0,268.0,270.95,20267850,563000000000000.0
12-03-1997,280.9,283.85,274.6,278.75,15580550,434000000000000.0
13-03-1997,281.45,281.85,273.4,275.1,9928400,275000000000000.0
14-03-1997,272.0,285.0,270.8,280.65,24243700,678000000000000.0
17-03-1997,281.95,286.0,278.6,284.55,16957000,480000000000000.0
18-03-1997,284.5,292.9,283.6,288.3,16542950,477000000000000.0
19-03-1997,293.95,295.25,281.0,282.35,12680400,364000000000000.0
20-03-1997,280.5,287.95,277.25,284.25,15359450,433000000000000.0
21-03-1997,288.0,290.9,286.25,288.55,10620500,307000000000000.0
25-03-1997,290.75,292.0,286.05,288.55,11376050,329000000000000.0
26-03-1997,291.75,295.9,290.55,291.7,14903950,437000000000000.0
27-03-1997,290.5,292.7,288.5,291.6,7979500,232000000000000.0
31-03-1997,271.2,271.2,262.45,262.8,130200,3480000000000.0
01-04-1997,242.35,265.95,240.0,261.1,17109400,442000000000000.0
02-04-1997,269.9,271.85,262.25,265.5,13204150,352000000000000.0
03-04-1997,265.95,269.75,263.2,267.9,10406300,278000000000000.0
04-04-1997,263.9,267.75,262.05,266.75,6981150,185000000000000.0
07-04-1997,265.75,265.95,262.3,264.05,6338250,168000000000000.0
09-04-1997,271.9,275.15,270.15,274.25,12600250,344000000000000.0
10-04-1997,270.5,271.75,256.25,266.1,12283450,328000000000000.0
11-04-1997,257.0,270.95,256.55,267.8,10105700,267000000000000.0
12-04-1997,263.0,268.0,261.55,262.95,4660300,123000000000000.0
15-04-1997,267.75,269.4,263.6,265.55,6776600,180000000000000.0
17-04-1997,269.0,280.85,267.8,279.7,12869650,355000000000000.0
21-04-1997,281.5,299.3,281.1,299.2,14540950,421000000000000.0
22-04-1997,306.0,318.0,297.05,302.85,25944750,801000000000000.0
23-04-1997,310.0,311.0,305.5,306.6,13670350,422000000000000.0
24-04-1997,307.85,308.75,303.1,304.6,10028900,307000000000000.0
25-04-1997,302.95,306.1,302.3,305.45,8658650,264000000000000.0
28-04-1997,305.0,307.6,303.5,305.2,6193600,189000000000000.0
29-04-1997,304.05,305.7,303.1,305.15,5587550,170000000000000.0
30-04-1997,312.5,314.75,309.0,309.7,12137950,378000000000000.0
02-05-1997,307.0,307.95,304.75,305.35,5832150,178000000000000.0
05-05-1997,301.2,302.5,298.3,299.15,9205300,276000000000000.0
06-05-1997,300.0,304.0,299.05,302.8,7088650,213000000000000.0
07-05-1997,304.0,304.0,300.2,300.8,4934700,149000000000000.0
08-05-1997,300.9,302.4,299.4,301.85,3548150,107000000000000.0
09-05-1997,302.5,302.9,300.5,301.2,3044550,91800000000000.0
12-05-1997,301.0,301.75,292.1,292.9,9763950,289000000000000.0
13-05-1997,292.5,294.5,291.6,292.65,5936350,174000000000000.0
14-05-1997,292.8,296.9,288.15,296.05,12775250,374000000000000.0
15-05-1997,294.25,296.5,293.25,294.15,6991100,206000000000000.0
16-05-1997,293.5,295.5,293.1,294.75,4154700,122000000000000.0
19-05-1997,298.0,301.1,295.65,297.15,5753500,172000000000000.0
20-05-1997,297.25,298.8,296.2,297.1,2307100,68600000000000.0
21-05-1997,297.0,297.0,291.55,292.5,5477750,161000000000000.0
22-05-1997,293.1,293.5,287.5,289.85,8790600,255000000000000.0
23-05-1997,289.0,294.45,286.6,290.25,11900650,345000000000000.0
26-05-1997,289.25,291.2,287.5,288.15,5089150,147000000000000.0
27-05-1997,289.3,292.4,282.2,284.65,12075100,347000000000000.0
28-05-1997,286.0,287.85,281.85,282.55,5179250,147000000000000.0
29-05-1997,281.9,296.2,280.9,294.25,18112100,524000000000000.0
30-05-1997,296.05,302.4,294.25,301.05,17128750,512000000000000.0
02-06-1997,303.5,305.95,300.55,304.55,11702900,355000000000000.0
03-06-1997,305.0,310.9,301.0,303.35,12898300,395000000000000.0
04-06-1997,306.0,307.35,302.55,303.75,6239400,190000000000000.0
05-06-1997,306.4,315.25,305.3,310.75,21223850,659000000000000.0
06-06-1997,312.0,313.25,307.5,308.15,9691350,301000000000000.0
09-06-1997,306.0,311.85,304.5,308.9,11571900,358000000000000.0
10-06-1997,312.0,315.0,309.8,313.6,10935550,341000000000000.0
11-06-1997,317.5,320.5,316.05,317.3,10125400,323000000000000.0
12-06-1997,317.4,324.95,317.0,324.0,14667500,472000000000000.0
13-06-1997,326.0,328.5,320.5,322.9,11054900,359000000000000.0
16-06-1997,320.9,322.0,313.25,315.35,9620100,305000000000000.0
17-06-1997,319.0,323.0,318.15,319.85,9711150,311000000000000.0
18-06-1997,326.0,329.45,322.35,323.75,8534650,278000000000000.0
19-06-1997,321.0,344.0,319.55,341.9,20688800,689000000000000.0
20-06-1997,346.05,365.5,345.5,359.7,25444500,909000000000000.0
23-06-1997,363.5,371.7,363.25,365.05,13362050,490000000000000.0
24-06-1997,365.0,372.0,363.2,368.85,10939200,402000000000000.0
25-06-1997,379.0,383.9,366.0,368.55,25120400,938000000000000.0
26-06-1997,368.25,390.0,352.1,379.7,41989250,1580000000000000.0
27-06-1997,376.8,378.5,368.5,369.65,14258200,532000000000000.0
30-06-1997,365.0,369.9,361.55,368.35,14404300,526000000000000.0
01-07-1997,372.0,373.8,362.0,365.7,15785650,581000000000000.0
02-07-1997,370.45,376.9,368.0,370.15,12590100,469000000000000.0
03-07-1997,368.25,371.5,364.1,365.25,8066750,296000000000000.0
04-07-1997,366.25,367.25,356.7,358.95,11064850,400000000000000.0
07-07-1997,358.0,365.25,357.35,360.35,9823300,356000000000000.0
08-07-1997,359.55,361.75,354.0,356.0,11029300,394000000000000.0
09-07-1997,364.0,366.8,363.0,365.45,7679100,280000000000000.0
10-07-1997,368.0,372.0,364.5,367.05,12326050,455000000000000.0
11-07-1997,362.4,363.0,357.3,358.75,8651050,311000000000000.0
14-07-1997,356.1,358.0,344.0,346.1,11318000,397000000000000.0
15-07-1997,348.75,351.4,345.5,347.65,9647900,336000000000000.0
16-07-1997,353.0,355.9,349.1,350.8,10539000,372000000000000.0
17-07-1997,351.0,352.5,347.55,350.0,6988650,245000000000000.0
21-07-1997,345.0,345.9,342.25,345.15,4019400,138000000000000.0
22-07-1997,347.0,347.4,342.75,344.3,5851100,202000000000000.0
23-07-1997,348.0,361.5,347.75,360.15,14504800,516000000000000.0
24-07-1997,363.0,364.9,353.0,355.0,11713550,422000000000000.0
25-07-1997,353.0,354.4,346.05,350.85,10809800,379000000000000.0
28-07-1997,352.0,354.0,349.0,351.65,5526950,194000000000000.0
29-07-1997,351.0,355.0,350.05,354.4,8608500,304000000000000.0
30-07-1997,356.85,358.75,352.55,353.4,4872200,173000000000000.0
31-07-1997,354.25,360.9,352.7,360.0,8748900,313000000000000.0
01-08-1997,360.95,364.7,359.5,363.75,10808350,391000000000000.0
04-08-1997,365.0,366.45,361.8,362.85,7428300,271000000000000.0
05-08-1997,364.0,373.0,362.25,371.0,9478850,348000000000000.0
06-08-1997,374.0,375.0,370.1,373.25,1517900,56500000000000.0
07-08-1997,362.15,378.0,362.15,372.65,17387150,648000000000000.0
08-08-1997,370.1,374.2,370.0,372.65,6845200,255000000000000.0
11-08-1997,372.0,379.35,370.25,378.2,10058100,377000000000000.0
12-08-1997,379.35,385.5,375.0,378.55,12596550,481000000000000.0
13-08-1997,373.9,376.6,372.0,374.5,6075400,227000000000000.0
14-08-1997,373.5,375.85,372.05,372.8,5319400,199000000000000.0
18-08-1997,371.95,371.95,364.15,365.25,4622550,169000000000000.0
19-08-1997,365.95,367.75,360.0,362.1,6195750,226000000000000.0
20-08-1997,362.5,366.45,360.35,365.8,5661200,206000000000000.0
21-08-1997,366.95,368.0,358.3,359.15,4758750,172000000000000.0
22-08-1997,358.5,360.0,347.5,348.25,9703450,342000000000000.0
25-08-1997,345.7,345.7,336.0,339.95,10295750,351000000000000.0
26-08-1997,341.0,346.4,339.35,341.55,9893000,339000000000000.0
27-08-1997,351.9,359.9,346.5,347.35,6359050,223000000000000.0
28-08-1997,345.35,347.0,338.05,339.15,7719750,264000000000000.0
29-08-1997,338.1,338.9,327.9,330.3,10520650,350000000000000.0
01-09-1997,330.75,339.9,330.0,338.05,9869050,331000000000000.0
02-09-1997,340.0,342.7,332.5,338.7,10907700,368000000000000.0
03-09-1997,344.5,346.45,338.5,340.25,9627150,330000000000000.0
04-09-1997,339.1,345.5,337.0,344.3,9559950,326000000000000.0
05-09-1997,345.5,347.35,342.1,345.4,8457300,292000000000000.0
08-09-1997,342.0,345.5,340.0,344.75,4743600,163000000000000.0
09-09-1997,345.8,347.4,343.2,345.1,5540300,191000000000000.0
10-09-1997,342.15,344.0,340.05,342.2,4982100,171000000000000.0
11-09-1997,343.5,351.35,342.8,347.5,10677400,371000000000000.0
12-09-1997,345.4,346.8,343.8,345.4,5003150,173000000000000.0
15-09-1997,344.65,346.75,343.55,344.65,3031900,105000000000000.0
16-09-1997,345.15,354.2,345.15,351.4,8454700,297000000000000.0
17-09-1997,352.15,354.0,351.5,352.15,694650,24500000000000.0
18-09-1997,348.0,349.0,344.5,347.05,5729550,199000000000000.0
19-09-1997,347.95,351.5,346.5,347.05,5247400,183000000000000.0
22-09-1997,346.3,346.3,336.1,337.2,6093950,207000000000000.0
23-09-1997,336.1,339.5,335.0,336.95,4867500,164000000000000.0
24-09-1997,343.0,345.9,339.55,340.2,3910550,134000000000000.0
25-09-1997,339.0,348.5,338.0,347.3,10090200,348000000000000.0
26-09-1997,349.0,354.8,349.0,351.75,9100250,320000000000000.0
29-09-1997,356.0,362.1,355.05,358.3,8606250,309000000000000.0
30-09-1997,357.85,362.95,356.75,361.45,7098800,255000000000000.0
01-10-1997,361.0,363.5,354.9,360.9,8612900,309000000000000.0
09-10-1997,364.25,385.9,363.25,383.35,20416000,764000000000000.0
10-10-1997,386.7,421.7,386.7,421.5,30093250,1240000000000000.0
13-10-1997,429.9,440.8,425.4,430.2,29317850,1270000000000000.0
14-10-1997,428.0,433.15,391.0,399.5,29622600,1240000000000000.0
15-10-1997,401.7,407.7,395.25,402.2,14544950,583000000000000.0
16-10-1997,404.95,413.3,399.6,404.35,16183450,654000000000000.0
17-10-1997,406.0,413.65,403.8,406.25,14972600,611000000000000.0
20-10-1997,405.05,411.25,400.0,410.3,9373850,381000000000000.0
21-10-1997,411.0,419.8,405.0,408.55,17575000,726000000000000.0
22-10-1997,414.0,418.8,410.75,412.35,11694600,484000000000000.0
23-10-1997,413.0,415.5,401.15,405.45,14009550,572000000000000.0
24-10-1997,405.0,405.0,390.3,395.95,16097850,638000000000000.0
27-10-1997,380.9,393.25,376.65,378.4,12451750,475000000000000.0
28-10-1997,377.1,377.1,340.6,341.15,14818300,516000000000000.0
29-10-1997,348.85,375.1,348.85,374.15,17027850,625000000000000.0
30-10-1997,372.05,372.05,357.6,362.5,6093100,222000000000000.0
03-11-1997,363.05,371.8,353.05,362.8,9882650,356000000000000.0
04-11-1997,362.0,369.0,350.75,354.15,10341750,371000000000000.0
05-11-1997,184.0,187.25,181.65,182.65,6848700,126000000000000.0
06-11-1997,182.0,182.0,177.25,180.5,7167950,129000000000000.0
07-11-1997,178.05,179.9,177.1,178.55,3644850,65100000000000.0
10-11-1997,177.6,177.6,174.2,174.55,4368400,76800000000000.0
11-11-1997,174.1,177.35,173.55,175.45,4390400,77100000000000.0
12-11-1997,174.95,176.4,168.55,169.25,10872250,187000000000000.0
13-11-1997,168.2,168.5,161.75,164.0,10998650,181000000000000.0
17-11-1997,165.35,168.25,163.4,167.2,8449500,140000000000000.0
18-11-1997,166.5,167.0,162.55,163.4,6808150,112000000000000.0
19-11-1997,162.8,162.8,156.6,157.3,11520100,182000000000000.0
20-11-1997,156.05,158.75,151.3,155.35,9466000,147000000000000.0
21-11-1997,154.1,157.9,153.0,155.4,7180250,112000000000000.0
24-11-1997,154.0,156.75,147.65,148.3,9583350,145000000000000.0
25-11-1997,147.5,160.4,147.1,157.5,15819350,247000000000000.0
26-11-1997,159.0,167.0,159.0,163.7,13810950,226000000000000.0
27-11-1997,163.0,167.5,159.1,166.95,12915300,213000000000000.0
28-11-1997,166.1,166.1,156.7,158.65,13317000,213000000000000.0
01-12-1997,157.1,161.95,155.25,160.7,7433600,118000000000000.0
02-12-1997,160.3,162.0,157.05,158.05,7733450,123000000000000.0
03-12-1997,158.9,161.25,157.2,158.65,7545100,120000000000000.0
04-12-1997,157.75,171.5,153.5,160.85,26269800,429000000000000.0
05-12-1997,160.1,170.45,160.1,163.3,18567650,309000000000000.0
08-12-1997,164.1,168.95,164.0,167.55,9815800,164000000000000.0
09-12-1997,168.0,169.55,152.1,155.95,17631250,285000000000000.0
10-12-1997,154.1,156.9,151.55,154.2,8019450,124000000000000.0
11-12-1997,154.05,157.45,149.65,156.1,10980000,168000000000000.0
12-12-1997,156.9,156.9,149.8,150.45,13504300,206000000000000.0
15-12-1997,150.15,155.4,147.65,154.65,12692450,193000000000000.0
16-12-1997,155.0,157.65,152.3,156.25,10053750,156000000000000.0
17-12-1997,158.0,159.9,155.15,157.15,5294100,83300000000000.0
18-12-1997,157.7,162.9,156.1,157.2,9701200,155000000000000.0
19-12-1997,156.35,161.3,155.5,160.75,9096600,145000000000000.0
22-12-1997,161.95,164.35,161.1,162.75,6479300,105000000000000.0
23-12-1997,163.4,165.35,162.9,164.55,6026200,99000000000000.0
24-12-1997,163.25,163.25,159.75,162.6,5194500,83800000000000.0
26-12-1997,163.0,167.25,162.5,166.5,6882600,114000000000000.0
29-12-1997,166.5,170.25,166.5,169.45,5838150,98500000000000.0
30-12-1997,170.5,170.5,164.25,165.55,5103800,85200000000000.0
31-12-1997,165.0,169.45,165.0,167.7,4398700,73800000000000.0
01-01-1998,166.85,171.25,165.95,169.25,6137700,104000000000000.0
02-01-1998,170.0,171.15,168.75,169.3,3282150,55800000000000.0
05-01-1998,170.15,174.5,170.15,172.45,6552200,113000000000000.0
06-01-1998,171.3,172.5,168.8,171.05,4902800,83500000000000.0
07-01-1998,172.8,173.25,169.2,172.75,7187800,123000000000000.0
08-01-1998,172.2,172.7,167.25,168.3,8055750,137000000000000.0
09-01-1998,167.15,167.15,163.05,164.0,7447850,123000000000000.0
12-01-1998,163.1,163.1,155.1,156.4,8370350,132000000000000.0
13-01-1998,156.25,160.9,156.25,157.9,6080400,96600000000000.0
14-01-1998,162.5,162.5,153.5,154.85,7148200,112000000000000.0
15-01-1998,153.8,157.1,153.0,156.4,4951000,76600000000000.0
16-01-1998,157.3,158.0,155.55,157.2,3459750,54300000000000.0
19-01-1998,156.5,161.9,155.05,161.05,6073200,96500000000000.0
20-01-1998,161.8,164.15,157.05,158.4,5405000,87100000000000.0
21-01-1998,159.0,160.0,158.1,158.8,3052950,48600000000000.0
22-01-1998,158.4,158.4,155.3,155.95,3445150,53900000000000.0
23-01-1998,155.5,156.5,153.8,154.4,3561300,55200000000000.0
27-01-1998,154.9,154.9,150.2,151.5,5042250,76900000000000.0
28-01-1998,150.1,152.0,146.65,148.2,6226950,92900000000000.0
29-01-1998,147.5,150.4,147.05,149.7,3329000,49500000000000.0
30-01-1998,150.3,154.55,149.75,154.2,5946050,90700000000000.0
02-02-1998,155.0,157.2,154.1,156.75,4835950,75400000000000.0
03-02-1998,157.25,160.05,155.65,159.15,6170600,97300000000000.0
04-02-1998,159.5,159.85,153.35,154.3,5461200,85900000000000.0
05-02-1998,154.0,157.4,154.0,156.15,4186350,65500000000000.0
06-02-1998,156.4,157.5,155.3,156.4,3146850,49200000000000.0
09-02-1998,156.85,159.2,156.05,158.05,3862050,60900000000000.0
10-02-1998,157.55,158.25,156.4,157.35,3069300,48300000000000.0
11-02-1998,156.4,157.0,150.95,152.5,4148800,63500000000000.0
12-02-1998,152.0,152.75,148.35,149.25,6549500,98300000000000.0
13-02-1998,149.95,151.75,149.1,150.85,3187750,47900000000000.0
17-02-1998,151.85,153.95,150.3,151.3,4995900,75800000000000.0
18-02-1998,151.1,151.75,149.4,150.1,2373100,35700000000000.0
19-02-1998,150.7,155.4,150.05,152.8,6220750,95400000000000.0
20-02-1998,153.4,154.4,150.05,150.35,4873550,74000000000000.0
23-02-1998,151.1,153.25,150.55,152.7,3515600,53400000000000.0
24-02-1998,153.35,153.75,151.7,152.7,4780600,73000000000000.0
25-02-1998,154.5,158.0,153.3,157.15,5975150,93600000000000.0
26-02-1998,157.35,158.6,155.8,157.3,4684600,73700000000000.0
27-02-1998,157.65,161.25,157.5,160.2,6792950,108000000000000.0
02-03-1998,160.8,168.25,160.8,167.1,8826500,146000000000000.0
03-03-1998,166.5,168.0,158.6,160.45,7098400,115000000000000.0
04-03-1998,162.1,168.0,162.0,166.2,6201500,103000000000000.0
05-03-1998,165.5,171.9,164.0,166.75,8462300,143000000000000.0
06-03-1998,166.1,167.4,164.0,165.75,5907250,97800000000000.0
09-03-1998,166.7,182.15,166.7,180.8,18901050,330000000000000.0
10-03-1998,181.0,183.4,175.0,176.45,12747800,228000000000000.0
11-03-1998,178.15,179.8,169.65,172.0,14177400,248000000000000.0
12-03-1998,172.0,172.45,168.95,170.3,10902050,186000000000000.0
16-03-1998,170.9,180.65,170.9,176.35,12007250,214000000000000.0
17-03-1998,175.75,176.5,172.7,174.8,8410350,146000000000000.0
18-03-1998,178.5,180.4,177.6,178.75,6532400,117000000000000.0
19-03-1998,179.35,180.15,175.35,176.2,6409250,114000000000000.0
20-03-1998,175.35,178.25,173.75,177.35,7573850,133000000000000.0
23-03-1998,178.5,181.0,178.5,180.2,1758700,31700000000000.0
24-03-1998,184.0,184.9,177.5,178.7,8838650,160000000000000.0
25-03-1998,181.5,184.6,179.0,183.85,8936250,163000000000000.0
26-03-1998,183.85,184.25,178.75,179.45,6915150,125000000000000.0
27-03-1998,179.1,180.75,178.25,180.4,6087650,109000000000000.0
30-03-1998,181.35,182.7,176.55,177.3,5759900,104000000000000.0
31-03-1998,176.35,177.95,174.0,175.0,8030800,141000000000000.0
01-04-1998,177.5,183.5,177.0,182.85,8618000,156000000000000.0
02-04-1998,183.5,186.0,181.35,181.85,5859700,107000000000000.0
03-04-1998,181.5,185.5,181.5,184.95,7070950,130000000000000.0
06-04-1998,185.75,186.7,184.0,184.85,5626300,104000000000000.0
07-04-1998,184.5,187.5,183.1,185.35,8637750,160000000000000.0
09-04-1998,188.9,202.65,188.9,199.45,10915150,218000000000000.0
10-04-1998,199.0,199.9,194.25,194.95,7098200,140000000000000.0
13-04-1998,192.1,192.2,188.45,189.2,8805100,167000000000000.0
15-04-1998,195.5,199.9,194.0,198.75,6433300,127000000000000.0
16-04-1998,198.7,199.0,194.15,194.95,4399100,86400000000000.0
17-04-1998,194.9,199.45,193.6,198.9,6778200,134000000000000.0
20-04-1998,199.7,202.2,196.5,197.8,7282700,146000000000000.0
21-04-1998,198.5,200.75,197.5,199.25,5535050,110000000000000.0
22-04-1998,202.0,206.75,197.0,198.05,11597550,235000000000000.0
23-04-1998,196.9,197.8,189.7,190.9,9297250,181000000000000.0
24-04-1998,191.25,192.8,187.05,191.6,10176550,194000000000000.0
27-04-1998,191.85,193.5,187.5,188.15,12317400,235000000000000.0
28-04-1998,188.0,188.45,184.1,185.0,10659050,198000000000000.0
29-04-1998,194.9,198.0,189.65,190.45,8432100,164000000000000.0
30-04-1998,189.55,192.85,188.6,191.95,7168200,137000000000000.0
04-05-1998,192.5,195.5,192.1,194.75,5444000,106000000000000.0
05-05-1998,194.5,195.35,193.7,194.8,2748800,53500000000000.0
06-05-1998,194.9,195.0,190.3,190.9,4873800,93500000000000.0
08-05-1998,190.15,191.2,189.1,190.0,3780450,71800000000000.0
11-05-1998,189.55,191.25,189.15,190.75,1791250,34100000000000.0
12-05-1998,190.4,190.4,182.35,185.35,7050950,131000000000000.0
13-05-1998,185.0,185.0,172.3,174.8,9114100,164000000000000.0
14-05-1998,172.5,180.0,170.1,178.7,12359650,216000000000000.0
15-05-1998,180.45,182.9,176.4,177.2,8297500,149000000000000.0
18-05-1998,178.45,181.45,178.45,179.15,4107650,73900000000000.0
19-05-1998,179.1,181.5,178.5,180.9,4430550,79600000000000.0
20-05-1998,181.2,183.8,180.1,183.2,6010150,109000000000000.0
21-05-1998,184.0,185.45,179.7,181.0,8557650,156000000000000.0
22-05-1998,181.5,182.5,180.0,181.85,4451000,80800000000000.0
25-05-1998,179.5,184.35,179.1,182.55,5739850,105000000000000.0
26-05-1998,182.0,182.6,180.8,181.85,3496800,63500000000000.0
27-05-1998,181.0,181.0,172.65,173.6,9043850,160000000000000.0
28-05-1998,172.6,174.1,165.7,166.3,11849200,201000000000000.0
29-05-1998,165.85,171.0,158.5,166.85,15510800,256000000000000.0
01-06-1998,169.0,178.0,163.6,165.25,17442900,299000000000000.0
02-06-1998,166.0,166.0,153.8,155.55,21936150,350000000000000.0
03-06-1998,160.0,166.9,158.55,165.8,10481500,171000000000000.0
04-06-1998,167.0,167.5,162.6,163.4,5952000,98000000000000.0
05-06-1998,162.15,162.9,156.4,158.0,8024500,128000000000000.0
08-06-1998,159.5,160.5,150.5,155.6,8002700,124000000000000.0
09-06-1998,156.5,158.25,153.3,154.8,7230000,112000000000000.0
10-06-1998,155.5,156.0,149.0,149.65,6845850,104000000000000.0
11-06-1998,148.1,152.55,146.0,151.7,7064350,106000000000000.0
12-06-1998,152.45,154.75,149.7,151.75,5216150,79500000000000.0
15-06-1998,151.3,151.3,145.0,145.7,4341550,64000000000000.0
16-06-1998,145.0,145.65,138.3,145.0,7631900,109000000000000.0
17-06-1998,148.25,156.7,148.25,153.6,5823450,89400000000000.0
18-06-1998,155.5,158.5,148.0,148.9,5836300,89500000000000.0
19-06-1998,147.15,147.15,141.0,142.05,5047900,72400000000000.0
22-06-1998,140.1,142.25,130.5,139.15,5122450,69800000000000.0
23-06-1998,138.5,141.3,135.0,139.25,6403900,88900000000000.0
24-06-1998,142.0,144.7,140.55,144.1,4034150,57700000000000.0
25-06-1998,144.5,149.2,144.5,147.3,4931650,72700000000000.0
26-06-1998,147.0,148.0,142.2,143.65,4517200,65400000000000.0
29-06-1998,143.5,146.7,142.0,146.25,2815500,40900000000000.0
30-06-1998,146.9,146.9,143.0,143.55,5662200,81800000000000.0
01-07-1998,141.0,143.9,139.75,142.25,4017300,56800000000000.0
02-07-1998,141.9,145.45,140.25,142.4,4853000,69700000000000.0
03-07-1998,142.45,142.95,138.55,139.6,3466150,48900000000000.0
06-07-1998,140.95,143.95,140.15,143.55,3017050,43000000000000.0
07-07-1998,143.85,145.7,142.8,143.45,4833950,69700000000000.0
08-07-1998,146.0,147.7,145.1,145.9,3490450,51000000000000.0
09-07-1998,146.5,148.5,145.2,145.95,4523600,66500000000000.0
10-07-1998,146.9,150.4,146.8,149.8,6281750,93500000000000.0
13-07-1998,150.1,154.4,146.25,147.7,5931350,89900000000000.0
14-07-1998,147.0,148.75,145.75,147.7,3573550,52700000000000.0
15-07-1998,151.0,152.4,147.15,147.9,4325450,65000000000000.0
16-07-1998,148.8,151.45,147.75,150.9,3431450,51400000000000.0
17-07-1998,151.0,151.95,148.1,149.35,4082200,61300000000000.0
20-07-1998,151.4,151.4,145.25,145.9,3178150,46800000000000.0
21-07-1998,146.2,147.35,140.5,141.05,5688900,81600000000000.0
22-07-1998,142.5,143.85,140.1,140.85,4805450,68200000000000.0
23-07-1998,141.3,141.45,135.15,135.7,5481600,75900000000000.0
24-07-1998,135.45,137.5,133.25,133.95,5035200,68000000000000.0
